Transaction ID,Timestamp,Merchant ID,Cateogory,Company,Aquiring_Bank,City,Amount(INR),Status,Response_msg,Latency_ms
15f8c25ad18e8f5a,2024-04-07 17:49:22.992288923,b96de31927,Retail & Apparel,Paytm,Axis Bank,Hyderabad,33227.52,Failed,System Error,1325
d581cbd682b68595,2026-01-02 20:28:45.435204040,6e13464f0f,Retail & Apparel,PhonePe,Kotak Mahindra Bank,Hyderabad,19766.23,Failed,Exceeded Daily Limit,753
537d0b9515d268e1,2025-05-24 15:14:59.896309096,621a873306,Grocery & Supermarkets,CRED,Kotak Mahindra Bank,Kolkata,34386.31,Failed,Invalid PIN,1176
aab91dd6c8379f81,2024-07-03 20:27:15.106678013,031c920adb,Healthcare & Pharmacy,BHIM,Axis Bank,Chennai,49714.98,Success,Transaction Completed Successfully,1505
4e752eb60ddc2a99,2023-04-06 18:12:55.742047687,97fa6bbf5d,Healthcare & Pharmacy,CRED,State Bank of India,Delhi NCR,32352.83,Failed,Insufficient Funds,1791
7c103f37f032b69f,2026-01-23 22:38:54.237444666,94a223c949,Healthcare & Pharmacy,Google Pay,State Bank of India,Chennai,9319.25,Failed,Bank Timed Out,1299
8d49d45626e73593,2025-10-12 10:25:50.152003580,6925cf2bb4,Grocery & Supermarkets,CRED,ICICI Bank,Mumbai,45531.16,Failed,Exceeded Daily Limit,1727
bf8bd0c36262964d,2023-12-14 00:42:45.048518726,c633ab6105,Healthcare & Pharmacy,BHIM,HDFC Bank,Hyderabad,19724.09,Failed,Exceeded Daily Limit,890
f3b75956daca81a8,2023-05-26 04:01:14.772101386,6604877c4c,Food & Dining,CRED,Kotak Mahindra Bank,Kolkata,46238.84,Failed,Insufficient Funds,890
ee5a108cf4c1a404,2024-06-20 21:04:12.491796245,a800d99ef8,Food & Dining,Google Pay,Axis Bank,Hyderabad,12831.7,Failed,Bank Timed Out,1015
ba58008ea249fc1f,2026-02-23 11:20:05.371586328,249a1c3fe3,Electronics & Appliances,PhonePe,Axis Bank,Bengaluru,43514.17,Success,Transaction Completed Successfully,1734
ab6e214e2c4589f7,2026-05-22 05:16:36.913201232,f1a579bedf,Electronics & Appliances,Paytm,ICICI Bank,Bengaluru,19856.07,Failed,Bank Timed Out,410
d9bee4d65a2fe7a1,2026-07-27 20:02:00.933403659,f0cde2e72f,Food & Dining,BHIM,State Bank of India,Hyderabad,27582.84,Failed,System Error,1889
4c6df361dc2046fe,2025-11-27 14:45:03.576446960,62671d26c4,Grocery & Supermarkets,CRED,ICICI Bank,Chennai,16551.07,Failed,Invalid PIN,1481
25d9a599476ced81,2024-12-23 22:07:16.975296926,2a58c91b06,Electronics & Appliances,Paytm,HDFC Bank,Kolkata,46230.5,Failed,Exceeded Daily Limit,195
384b3392ff78a39e,2023-10-31 23:31:09.195382396,974531aa4f,Healthcare & Pharmacy,Paytm,State Bank of India,Mumbai,10800.1,Failed,System Error,1041
0d36f4f113633f6d,2023-01-20 02:53:18.448686722,f5656f7096,Grocery & Supermarkets,BHIM,State Bank of India,Kolkata,44653.44,Success,Transaction Completed Successfully,1807
41f14d79b51708fe,2025-07-23 01:52:37.096764852,5690d74dce,Healthcare & Pharmacy,CRED,State Bank of India,Hyderabad,16652.02,Failed,Bank Timed Out,882
59c275a82dad65af,2024-04-08 23:35:36.458544170,550b00f622,Grocery & Supermarkets,Google Pay,Axis Bank,Mumbai,10847.79,Failed,Insufficient Funds,521
a9f96c26b0ec1000,2026-04-25 22:29:47.897409488,db50af6421,Grocery & Supermarkets,BHIM,Axis Bank,Kolkata,22878.52,Failed,Exceeded Daily Limit,907
c5d70ad637661620,2025-06-22 11:42:54.619333121,d4ae85eec7,Electronics & Appliances,Google Pay,State Bank of India,Chennai,9137.94,Failed,Bank Timed Out,1549
c8bf6d8c298f100d,2024-07-13 05:00:40.372514892,b7decfe4d4,Grocery & Supermarkets,PhonePe,Axis Bank,Kolkata,6019.62,Failed,Bank Timed Out,1600
b26dd54872855206,2023-01-26 14:35:46.162832345,8a31686137,Food & Dining,Paytm,Bank of Baroda,Chennai,20741.4,Failed,Exceeded Daily Limit,1116
8b45b0d5a1d71bf4,2024-03-15 05:17:22.660051703,b9898a3ed6,Retail & Apparel,Amazon Pay,State Bank of India,Kolkata,21711.57,Failed,Insufficient Funds,842
7fcb713f2c1f8f06,2026-01-09 08:28:00.234202637,d7808fb044,Healthcare & Pharmacy,BHIM,Axis Bank,Hyderabad,34774.25,Failed,Exceeded Daily Limit,1196
37fbeb58044e401f,2026-02-18 09:46:41.024114677,fd7c4a84d8,Healthcare & Pharmacy,Paytm,ICICI Bank,Kolkata,35408.01,Failed,Invalid PIN,1594
9c39e956746ff47e,2025-05-12 03:41:18.410414914,cffcc1f6f5,Healthcare & Pharmacy,BHIM,State Bank of India,Bengaluru,45525.26,Failed,Exceeded Daily Limit,1402
9ca40df291458d30,2025-10-05 00:58:13.596394644,a2c37907ae,Grocery & Supermarkets,BHIM,HDFC Bank,Kolkata,35306.63,Failed,Exceeded Daily Limit,1706
b096be7f80702567,2023-12-07 22:01:51.820829976,b72f12fc35,Food & Dining,Amazon Pay,ICICI Bank,Hyderabad,48181.96,Failed,Exceeded Daily Limit,1311
8469c7fa80ef129f,2023-11-01 20:45:54.251046844,8b73d38c51,Grocery & Supermarkets,BHIM,Kotak Mahindra Bank,Kolkata,7359.38,Failed,System Error,198
6e787c48569608f6,2024-05-22 02:15:18.461104320,d86fbfcfae,Retail & Apparel,CRED,Kotak Mahindra Bank,Delhi NCR,13085.22,Success,Transaction Completed Successfully,486
29f01dbbc1722643,2026-06-04 16:11:34.069643356,893bbe90ef,Retail & Apparel,Paytm,Bank of Baroda,Bengaluru,28122.84,Failed,Invalid PIN,1232
c32f4ef701c199dd,2023-03-21 21:13:16.458295105,7a42f58a22,Grocery & Supermarkets,CRED,ICICI Bank,Mumbai,32156.14,Failed,System Error,890
fdc6384a82211afb,2026-03-10 17:38:59.593659830,4570d98072,Electronics & Appliances,BHIM,ICICI Bank,Bengaluru,2940.76,Failed,Bank Timed Out,1752
4455af6885b8ba50,2023-11-20 01:41:33.599963332,60d9c329ca,Retail & Apparel,Paytm,HDFC Bank,Hyderabad,29594.6,Failed,Bank Timed Out,638
1e72c0e6f72b7f6b,2025-07-12 03:46:22.121468404,45e3881ea3,Retail & Apparel,BHIM,HDFC Bank,Mumbai,39564.21,Failed,Bank Timed Out,167
b7a1549a9d76e47a,2025-02-08 15:48:10.603154191,e2e1e3f278,Retail & Apparel,Amazon Pay,Kotak Mahindra Bank,Mumbai,18239.28,Failed,Insufficient Funds,735
010604743e622340,2024-02-17 12:35:13.307904611,5dcd674762,Retail & Apparel,Amazon Pay,Axis Bank,Chennai,9015.1,Failed,Insufficient Funds,1633
561b9f6f6ad27917,2026-02-05 17:00:24.735158377,e01eee378c,Electronics & Appliances,CRED,HDFC Bank,Kolkata,32401.09,Failed,Exceeded Daily Limit,1773
b8cd67dabd63e7be,2026-03-21 13:18:43.974053109,2ecdbde6a7,Food & Dining,CRED,Kotak Mahindra Bank,Mumbai,48753.84,Failed,System Error,729
fac99e795de585df,2026-05-31 15:48:16.817155501,ee64d020df,Electronics & Appliances,CRED,Axis Bank,Kolkata,14238.74,Failed,Exceeded Daily Limit,890
aaa076c0ff065311,2024-12-25 18:24:58.069866493,c141ad78ce,Healthcare & Pharmacy,Amazon Pay,HDFC Bank,Bengaluru,25000.62,Failed,Bank Timed Out,890
9910522d2c0155bf,2025-10-13 03:30:20.550412455,e2d2c7c6b6,Food & Dining,Amazon Pay,State Bank of India,Delhi NCR,13992.63,Failed,System Error,871
e34d2f911015dcf2,2025-09-28 03:00:24.086305062,579dcd55b5,Electronics & Appliances,Paytm,State Bank of India,Bengaluru,32679.11,Failed,Invalid PIN,890
77cf9b10eeb7b928,2024-07-10 10:40:44.691085530,3efbea7b2a,Electronics & Appliances,CRED,Bank of Baroda,Mumbai,5942.15,Failed,Insufficient Funds,1503
0bc51ac4291453a0,2023-05-30 08:25:18.153816403,c494baf7bf,Retail & Apparel,CRED,Axis Bank,Bengaluru,1390.28,Success,Transaction Completed Successfully,185
23cda9946a74b2fb,2024-01-13 20:51:17.108346696,8f7a6bfd56,Retail & Apparel,Paytm,Kotak Mahindra Bank,Delhi NCR,39772.93,Failed,Exceeded Daily Limit,386
28f6ba3d4e274364,2024-11-24 11:53:58.020416261,ce4c3fe8b4,Healthcare & Pharmacy,Google Pay,Axis Bank,Hyderabad,4158.37,Failed,Insufficient Funds,230
548648100a611e4e,2025-02-03 15:37:52.087228118,5d13d21d53,Grocery & Supermarkets,PhonePe,Kotak Mahindra Bank,Chennai,44492.12,Failed,Insufficient Funds,734
08e1e982af867f56,2024-09-11 18:19:05.735631546,d697f8a538,Healthcare & Pharmacy,BHIM,HDFC Bank,Chennai,49406.6,Failed,Bank Timed Out,1642
b03ff484290442d0,2025-03-03 17:17:45.539171435,e0aff55ec5,Electronics & Appliances,PhonePe,State Bank of India,Mumbai,18968.93,Failed,Invalid PIN,890
164a1e4bb3c5fe30,2025-01-18 01:47:38.800135934,9906c8d096,Retail & Apparel,CRED,HDFC Bank,Delhi NCR,4337.42,Failed,Insufficient Funds,515
37c433f0eb207125,2023-12-20 01:25:29.641094790,8a4704ec6a,Food & Dining,CRED,Axis Bank,Bengaluru,49553.28,Failed,Insufficient Funds,353
08f20cbc0f8dcaae,2025-09-10 12:16:21.017868680,5f3fe06b47,Retail & Apparel,Paytm,Bank of Baroda,Mumbai,45922.18,Failed,Insufficient Funds,890
7e71ca91df7d72e3,2026-08-12 15:53:50.853514253,0c66ac849e,Electronics & Appliances,BHIM,State Bank of India,Hyderabad,6953.2,Failed,Exceeded Daily Limit,1578
1691ff976d445963,2026-01-14 19:46:19.096322102,8ad913dcfc,Grocery & Supermarkets,Amazon Pay,Bank of Baroda,Mumbai,47133.66,Failed,Insufficient Funds,1977
ffead49101c58611,2026-03-30 12:08:35.373195191,0542706698,Grocery & Supermarkets,BHIM,State Bank of India,Hyderabad,41560.81,Failed,Bank Timed Out,1599
4ce574778c3683a8,2023-11-06 23:27:27.641677372,ad1a1ea359,Healthcare & Pharmacy,PhonePe,ICICI Bank,Hyderabad,49795.13,Failed,Insufficient Funds,936
268a169a6bdef54d,2025-04-25 19:13:26.480300288,8d88b22828,Electronics & Appliances,BHIM,Kotak Mahindra Bank,Delhi NCR,11858.04,Success,Transaction Completed Successfully,428
df55186d7c73a27b,2024-05-05 11:21:54.947749334,db583cb74a,Grocery & Supermarkets,CRED,Axis Bank,Kolkata,26409.55,Failed,Bank Timed Out,1484
7f4aaba95c2753af,2024-02-22 03:59:16.926714939,e62f2753c0,Retail & Apparel,PhonePe,ICICI Bank,Hyderabad,29423.49,Failed,System Error,317
4343b0c6d428357a,2024-04-04 16:05:25.951143355,562d5ba421,Grocery & Supermarkets,Amazon Pay,State Bank of India,Kolkata,44618.84,Failed,System Error,1496
37dcfe4c8324aec6,2024-07-26 01:19:39.029789491,bb5a98345a,Food & Dining,BHIM,State Bank of India,Delhi NCR,48076.5,Failed,Bank Timed Out,416
49551917d934b7ca,2024-06-09 00:15:56.649429433,6839d90674,Grocery & Supermarkets,Google Pay,Kotak Mahindra Bank,Delhi NCR,15339.96,Failed,Invalid PIN,1248
409915961bb4c966,2023-06-17 21:32:09.191709734,e08daaf656,Retail & Apparel,BHIM,ICICI Bank,Delhi NCR,31157.52,Failed,Exceeded Daily Limit,1028
cfa686f1ae9efa5d,2023-03-26 19:28:43.520948743,896f24e711,Grocery & Supermarkets,CRED,Axis Bank,Chennai,20569.95,Failed,Exceeded Daily Limit,1974
77c6210d22d0d37d,2023-09-23 02:33:46.727375521,8810408585,Retail & Apparel,CRED,State Bank of India,Chennai,48112.12,Failed,System Error,810
4753394bc3769702,2026-06-24 10:57:29.725459111,9e441af6ba,Retail & Apparel,Amazon Pay,Bank of Baroda,Delhi NCR,11178.2,Failed,System Error,486
821128c308cf8009,2024-04-13 23:47:59.778043129,4c77730ecd,Healthcare & Pharmacy,Google Pay,ICICI Bank,Bengaluru,46480.06,Failed,Insufficient Funds,890
b36662dadc58c0f7,2023-02-15 01:56:13.020563774,73c9bc4894,Healthcare & Pharmacy,BHIM,ICICI Bank,Bengaluru,33447.32,Failed,Exceeded Daily Limit,890
08d343bbfb53f3f7,2023-09-26 20:21:29.084098458,6f065da149,Electronics & Appliances,Amazon Pay,HDFC Bank,Bengaluru,49668.71,Failed,Bank Timed Out,1143
8928c93f2d77bd89,2024-02-01 07:43:38.372071076,bfc695c4ee,Food & Dining,Amazon Pay,HDFC Bank,Delhi NCR,24059.23,Failed,Invalid PIN,342
8369adf9ea59a58b,2025-07-24 03:00:59.588640250,7eb5262e2a,Retail & Apparel,Paytm,ICICI Bank,Delhi NCR,37075.22,Failed,System Error,782
6cfcbe43f8f218c7,2023-04-28 19:07:03.134357075,17b4182e28,Food & Dining,Amazon Pay,HDFC Bank,Bengaluru,8477.8,Failed,Invalid PIN,890
2ee260626a45c759,2025-04-11 09:54:44.715273464,430b8d71bc,Food & Dining,BHIM,ICICI Bank,Bengaluru,4832.21,Failed,System Error,1838
9ba3ae5695f8febc,2026-06-28 21:34:56.629048848,9a2b0630f0,Grocery & Supermarkets,Paytm,Bank of Baroda,Bengaluru,38685.88,Success,Transaction Completed Successfully,408
55a24a97d09cc695,2023-09-11 21:03:29.167468504,da3aad58c8,Healthcare & Pharmacy,Paytm,HDFC Bank,Delhi NCR,555.18,Failed,Invalid PIN,1960
c0de30f73d742347,2024-07-11 17:38:39.481957362,474ac00817,Retail & Apparel,Google Pay,HDFC Bank,Kolkata,23814.24,Failed,System Error,822
3cdb19d5219ef482,2024-10-21 09:54:57.815080612,f858575314,Retail & Apparel,Paytm,State Bank of India,Chennai,1404.36,Failed,Invalid PIN,1687
59ef0c1e7ac211cd,2023-01-21 13:50:30.192822947,212c5930ac,Food & Dining,Paytm,Axis Bank,Hyderabad,36352.65,Failed,Exceeded Daily Limit,890
ddda17766f7ba59f,2023-01-12 15:50:57.229663150,7f11836b21,Electronics & Appliances,Google Pay,Kotak Mahindra Bank,Kolkata,20009.91,Failed,Bank Timed Out,419
c089b341bbb214a5,2026-01-18 00:31:40.534335422,e19432422d,Grocery & Supermarkets,BHIM,Bank of Baroda,Chennai,21372.03,Failed,Bank Timed Out,491
d6da536229d93ffa,2024-09-10 15:58:54.355165639,0404c9c121,Electronics & Appliances,Paytm,State Bank of India,Hyderabad,18283.08,Failed,Invalid PIN,1382
2e6105016c1a3b46,2025-08-07 10:45:42.900172207,39b382f6a1,Electronics & Appliances,Amazon Pay,Axis Bank,Bengaluru,38924.93,Failed,Insufficient Funds,890
ec37bbebdcf52a0c,2025-04-19 21:20:07.811945765,91f9f41b41,Retail & Apparel,BHIM,Bank of Baroda,Delhi NCR,48636.68,Failed,System Error,1271
abf3df6c351e481a,2023-02-09 10:02:29.873888484,66190ce48d,Grocery & Supermarkets,Amazon Pay,Kotak Mahindra Bank,Mumbai,41587.99,Failed,System Error,1027
67b2a0408e8e4147,2026-04-25 06:09:23.612924343,d3c8bafb2f,Retail & Apparel,Paytm,State Bank of India,Kolkata,41740.2,Failed,Insufficient Funds,332
cdf10480f75e1cd5,2024-11-23 18:13:50.615965890,4ad03ec059,Healthcare & Pharmacy,Google Pay,Bank of Baroda,Hyderabad,3276.81,Success,Transaction Completed Successfully,449
c1ce2f00106c1601,2024-09-01 05:44:38.671421665,8ef39a550c,Healthcare & Pharmacy,Amazon Pay,State Bank of India,Hyderabad,43542.14,Success,Transaction Completed Successfully,940
49c84ce25a5688d6,2024-08-19 10:08:20.935749560,b073973c37,Retail & Apparel,PhonePe,HDFC Bank,Kolkata,11300.15,Failed,Bank Timed Out,1621
33f1e71722df3ff2,2026-06-29 11:52:23.471560577,14a2ead6a7,Food & Dining,Google Pay,Axis Bank,Mumbai,21287.01,Failed,Exceeded Daily Limit,795
218c5219f474069a,2023-03-09 16:13:20.241790854,b2e9b638ea,Retail & Apparel,Amazon Pay,State Bank of India,Bengaluru,22842.54,Failed,Exceeded Daily Limit,1748
4c49f4b3c1e26143,2023-10-29 13:59:31.496204313,6121497100,Electronics & Appliances,CRED,Axis Bank,Chennai,30969.82,Failed,Insufficient Funds,1459
a95773cd6580efeb,2025-06-22 08:03:12.445035985,fcf4f181b2,Electronics & Appliances,CRED,Kotak Mahindra Bank,Chennai,41657.74,Failed,Invalid PIN,1934
0d36ea5b4eb27077,2026-04-24 23:18:48.524445673,3496292f3b,Grocery & Supermarkets,PhonePe,State Bank of India,Mumbai,5764.84,Failed,Insufficient Funds,1580
c9936019b3e8c561,2024-03-03 23:23:35.197506331,3fe1699f3e,Grocery & Supermarkets,CRED,Bank of Baroda,Mumbai,7793.74,Success,Transaction Completed Successfully,424
8af975b2dabe4511,2025-02-24 12:47:00.489142225,a8085a36ba,Grocery & Supermarkets,CRED,Bank of Baroda,Bengaluru,629.04,Failed,Insufficient Funds,876
579d82171dc6b86a,2024-03-12 03:28:00.106103780,11fdb05e0f,Retail & Apparel,PhonePe,Bank of Baroda,Kolkata,5441.26,Failed,Exceeded Daily Limit,1000
2b0312f16f1811cc,2025-10-14 14:34:27.604490480,f027ee67d9,Electronics & Appliances,PhonePe,State Bank of India,Hyderabad,4722.3,Failed,Exceeded Daily Limit,1610
9836645e1d59cb86,2026-08-25 12:27:40.627977561,554883ca8c,Grocery & Supermarkets,PhonePe,State Bank of India,Bengaluru,2226.09,Failed,Exceeded Daily Limit,1971
07a46b544929b582,2025-02-04 14:14:48.606443096,ad54954aee,Retail & Apparel,BHIM,Kotak Mahindra Bank,Hyderabad,42482.72,Success,Transaction Completed Successfully,1913
ef0ad9f5c2c85898,2024-06-03 08:57:58.565317934,cb7be9d86e,Electronics & Appliances,PhonePe,Bank of Baroda,Mumbai,48324.44,Failed,Invalid PIN,1622
6ec8db77c4da279e,2024-10-22 10:54:40.795053337,51838ac94a,Healthcare & Pharmacy,PhonePe,Axis Bank,Kolkata,34708.46,Failed,Exceeded Daily Limit,1679
282e336c97fec406,2023-08-04 15:29:13.898967547,ca76bfd289,Food & Dining,PhonePe,ICICI Bank,Hyderabad,44964.24,Failed,Bank Timed Out,779
4cd102dc4a50e17a,2026-05-09 04:02:11.323416232,efd3256af2,Food & Dining,BHIM,State Bank of India,Delhi NCR,4366.3,Failed,Insufficient Funds,591
766c6936606c9778,2023-04-07 02:19:48.294346264,b5a0bb24bb,Electronics & Appliances,BHIM,HDFC Bank,Hyderabad,6376.68,Success,Transaction Completed Successfully,1109
f108673ed3e85b59,2024-10-19 18:25:20.912420742,6f47c486fe,Healthcare & Pharmacy,CRED,Bank of Baroda,Chennai,39455.71,Success,Transaction Completed Successfully,1502
fd00a1901b9adb58,2025-11-05 17:19:16.789680815,cc168c8274,Electronics & Appliances,Google Pay,Kotak Mahindra Bank,Delhi NCR,1358.47,Failed,System Error,597
20b2c598ecdfab46,2025-12-21 10:50:14.069254178,1890ff6a67,Electronics & Appliances,CRED,State Bank of India,Bengaluru,25613.05,Failed,Bank Timed Out,890
63adad337ef02a8d,2026-05-30 19:01:01.184263954,c5a637f60a,Retail & Apparel,CRED,Axis Bank,Delhi NCR,17157.4,Failed,Bank Timed Out,890
a5764c2a6c5bfe08,2023-06-11 16:24:34.597036684,d3214e3aae,Electronics & Appliances,PhonePe,Axis Bank,Delhi NCR,45456.65,Failed,Invalid PIN,1608
dd3e0bf9267b260a,2026-07-12 13:21:41.168822698,e94fb60d1c,Healthcare & Pharmacy,BHIM,State Bank of India,Hyderabad,19047.32,Failed,Invalid PIN,890
43d5c903853d86ef,2023-05-19 17:01:16.980238222,da556cf6f1,Grocery & Supermarkets,BHIM,State Bank of India,Kolkata,14812.37,Failed,System Error,808
42d416439ffedd19,2025-02-04 11:42:12.819785581,aac48b55dd,Electronics & Appliances,BHIM,Kotak Mahindra Bank,Bengaluru,18878.01,Failed,Bank Timed Out,1894
a2fa1e39366acbd8,2024-09-14 21:58:34.928674172,b4fd2d275e,Retail & Apparel,CRED,Axis Bank,Delhi NCR,25575.39,Failed,Invalid PIN,890
0ec38d786e093851,2026-02-13 09:17:16.372126021,28fbbebca7,Electronics & Appliances,Google Pay,HDFC Bank,Kolkata,5532.7,Failed,Invalid PIN,261
e5f7970122f895ca,2024-11-05 14:07:04.111756420,8ddbc055bb,Electronics & Appliances,Amazon Pay,Kotak Mahindra Bank,Kolkata,10878.99,Success,Transaction Completed Successfully,1860
344519bcd55d6ca1,2024-07-22 03:20:15.665588977,91be61af69,Electronics & Appliances,Paytm,Kotak Mahindra Bank,Bengaluru,16433.9,Failed,Invalid PIN,439
0690a20e58180057,2024-12-10 14:11:02.134709476,77f91e5e26,Food & Dining,PhonePe,State Bank of India,Delhi NCR,49377.75,Failed,System Error,302
f78d4764922b1883,2023-05-20 21:16:35.886908123,d97a2d4528,Food & Dining,Paytm,Kotak Mahindra Bank,Hyderabad,8066.33,Success,Transaction Completed Successfully,1804
99c0733a99aa5eb4,2025-03-29 05:59:33.850576262,e7f72b75eb,Food & Dining,BHIM,Axis Bank,Delhi NCR,2712.3,Success,Transaction Completed Successfully,1389
03618d2742f0e9b6,2025-03-20 04:21:03.654433186,0b88d07c98,Grocery & Supermarkets,Google Pay,Axis Bank,Chennai,27480.08,Success,Transaction Completed Successfully,1424
24dc8674af16125f,2025-07-24 23:25:06.436817503,84c9498aed,Retail & Apparel,Paytm,ICICI Bank,Kolkata,13604.67,Failed,Invalid PIN,468
fe90d6b90b89f757,2024-04-17 16:01:34.320009792,e8e1c7f524,Healthcare & Pharmacy,Paytm,Kotak Mahindra Bank,Delhi NCR,19911.66,Failed,Invalid PIN,1775
dc5a30dbb19b4a4b,2023-05-21 08:03:16.126034603,56bfc57284,Food & Dining,BHIM,Bank of Baroda,Kolkata,28269.39,Failed,Insufficient Funds,1687
0ab4cd6605921e65,2023-10-05 17:39:35.144525346,eceb213fc6,Food & Dining,Google Pay,Bank of Baroda,Delhi NCR,11934.71,Failed,Exceeded Daily Limit,756
05d0bc1cb1b70435,2023-09-28 03:37:16.954225113,71747bb961,Food & Dining,Google Pay,Bank of Baroda,Hyderabad,584.22,Failed,Invalid PIN,1433
26f60cb9288b74fa,2025-12-02 02:35:38.614671721,59089debc9,Healthcare & Pharmacy,CRED,ICICI Bank,Delhi NCR,49385.72,Failed,Insufficient Funds,890
09e819f3a6d83e0b,2026-04-24 04:05:39.180453865,5a25703744,Electronics & Appliances,PhonePe,ICICI Bank,Hyderabad,6466.88,Failed,System Error,890
2cb52bbd115bdd69,2024-08-02 22:47:04.907828000,e57520fb25,Healthcare & Pharmacy,Google Pay,Axis Bank,Chennai,14458.15,Failed,Bank Timed Out,232
4d607cc54827fa7a,2023-05-29 21:37:08.545963510,0ba21d87f9,Food & Dining,Amazon Pay,ICICI Bank,Mumbai,33027.2,Failed,Invalid PIN,1518
019fcb79b6892a60,2026-07-23 22:53:03.516505849,0a92443637,Electronics & Appliances,BHIM,Kotak Mahindra Bank,Delhi NCR,17661.24,Failed,Bank Timed Out,409
491c6fa79856b30b,2025-08-09 02:41:56.092320345,b09e5540c3,Healthcare & Pharmacy,Paytm,Bank of Baroda,Chennai,16768.9,Success,Transaction Completed Successfully,302
c27d998021624361,2025-03-07 09:32:18.134711411,3f1509ad13,Electronics & Appliances,Google Pay,Axis Bank,Mumbai,17876.24,Failed,Invalid PIN,1748
1936b0b05f921dc9,2024-09-29 11:52:47.558252122,980c5041e5,Retail & Apparel,Amazon Pay,State Bank of India,Delhi NCR,39950.66,Failed,Bank Timed Out,758
97496b3a1942b8ae,2025-01-05 19:40:19.272338502,9c7e3f8d9d,Grocery & Supermarkets,CRED,Kotak Mahindra Bank,Hyderabad,47881.48,Failed,Insufficient Funds,374
7d4aa1e8efabb59e,2026-05-07 13:14:56.238635539,6a4f8d5a37,Electronics & Appliances,PhonePe,HDFC Bank,Kolkata,46817.02,Failed,System Error,1022
6ba20dfff36306e0,2024-08-17 15:03:57.717845357,286e017a05,Electronics & Appliances,BHIM,Bank of Baroda,Mumbai,21683.09,Success,Transaction Completed Successfully,616
33c7c9f350470631,2024-05-31 18:02:40.160489924,1311c42b00,Electronics & Appliances,Paytm,HDFC Bank,Chennai,49331.46,Failed,Bank Timed Out,916
2578429a735ae40f,2024-02-11 11:42:09.522703519,4c8c4c8b87,Food & Dining,CRED,Bank of Baroda,Hyderabad,4965.1,Failed,Invalid PIN,457
69293d80f9ce636f,2025-02-15 21:32:02.207057592,a2f94fbabc,Retail & Apparel,CRED,State Bank of India,Chennai,9343.62,Failed,Invalid PIN,666
ac4e4065972365e8,2023-05-04 04:56:01.437652073,79be14838a,Grocery & Supermarkets,PhonePe,State Bank of India,Chennai,49885.04,Failed,System Error,1790
feee0b8ee02c3ac2,2025-12-08 22:30:58.015514619,8d073569cc,Healthcare & Pharmacy,CRED,ICICI Bank,Chennai,16685.18,Success,Transaction Completed Successfully,464
dc4fcf577cab49a2,2024-11-16 05:02:53.762371296,eadc4c956e,Healthcare & Pharmacy,PhonePe,ICICI Bank,Delhi NCR,20385.23,Failed,Bank Timed Out,655
13d6b41a50dde851,2025-04-14 17:59:50.370014320,67504eaf39,Electronics & Appliances,Google Pay,ICICI Bank,Mumbai,10683.34,Failed,Invalid PIN,278
828eea6ba3ac6006,2023-06-17 00:31:06.128869778,3a016dcc1a,Retail & Apparel,PhonePe,ICICI Bank,Hyderabad,3225.14,Failed,Invalid PIN,738
aa67fb00ebfd3657,2024-08-05 19:12:43.511338383,b476306520,Electronics & Appliances,CRED,Axis Bank,Kolkata,10944.99,Success,Transaction Completed Successfully,608
f02f962d9bff0630,2026-06-29 06:10:38.168620577,0b53b7ac91,Electronics & Appliances,Amazon Pay,HDFC Bank,Kolkata,9700.9,Failed,System Error,890
05fe3b5817ad2f7b,2023-04-21 11:26:27.090179405,47c3fc5f93,Healthcare & Pharmacy,Google Pay,Kotak Mahindra Bank,Hyderabad,33586.18,Failed,Exceeded Daily Limit,550
fea8cf53f4fdb2d5,2023-08-21 16:08:49.929833687,af0570b89e,Healthcare & Pharmacy,BHIM,Kotak Mahindra Bank,Mumbai,42844.92,Failed,Bank Timed Out,201
6c55c55b89f36657,2025-02-28 00:57:16.648620472,fff8a21797,Electronics & Appliances,CRED,Kotak Mahindra Bank,Kolkata,25169.85,Success,Transaction Completed Successfully,334
1dbcfd9ae0dbccd9,2023-08-16 20:56:30.382470658,a9c31b4969,Food & Dining,BHIM,ICICI Bank,Chennai,31166.65,Failed,Bank Timed Out,890
4db2dbb42ad770ad,2025-12-31 19:49:10.759044339,3149c9f773,Grocery & Supermarkets,Google Pay,HDFC Bank,Hyderabad,402.07,Failed,Invalid PIN,984
e55c9bd9273650b6,2024-08-05 20:25:19.583877312,79223b0014,Food & Dining,Paytm,Bank of Baroda,Bengaluru,6745.0,Failed,Insufficient Funds,890
2fcde916c26ed98b,2026-06-19 05:39:30.701458658,d0661c8031,Food & Dining,PhonePe,Bank of Baroda,Kolkata,17381.32,Failed,Invalid PIN,687
6121374d784c4bd8,2026-04-14 22:48:54.379685487,e522162253,Retail & Apparel,CRED,Bank of Baroda,Kolkata,39311.54,Failed,System Error,1592
afec4ee3588ca6e7,2023-01-06 05:43:23.852140112,3537f65510,Healthcare & Pharmacy,Paytm,ICICI Bank,Hyderabad,26683.19,Failed,Exceeded Daily Limit,1064
3a2fd002834d8103,2025-10-07 09:41:02.922404443,27810f4f8d,Electronics & Appliances,PhonePe,HDFC Bank,Hyderabad,46541.92,Failed,Insufficient Funds,1279
2530c423ad86b79c,2025-11-13 15:20:37.516500697,ab12e109d3,Food & Dining,PhonePe,ICICI Bank,Delhi NCR,36635.85,Failed,System Error,219
